rank,protein,degree,degree_norm,pagerank_norm,betweenness_norm,rwr_norm,composite_score,is_seed_gene
1073,ITGA1,5,0.06667,0.08273,0.0,0.04333,0.04999,False
1074,HPGDS,3,0.03333,0.05927,0.06621,0.03979,0.04995,False
1075,DLG2,6,0.08333,0.0864,0.01145,0.02637,0.04994,False
1076,TNFRSF17,4,0.05,0.0461,0.0,0.08171,0.04993,False
1077,RNF31,5,0.06667,0.06325,0.00425,0.05728,0.04987,False
1078,PRPF8,6,0.08333,0.09539,2e-05,0.02497,0.04986,False
1079,DENND1B,4,0.05,0.09817,0.00914,0.03155,0.04982,False
1080,STUB1,4,0.05,0.07164,0.02879,0.0426,0.04966,False
1081,RBM17,3,0.03333,0.05451,0.01156,0.07422,0.04965,False
1082,RAN,5,0.06667,0.09191,0.00044,0.03421,0.04964,False
1083,NUP214,5,0.06667,0.0722,0.01028,0.04549,0.04964,False
1084,TNFSF12,5,0.06667,0.04945,0.00048,0.07044,0.04958,False
1085,ACTN2,5,0.06667,0.08682,0.03282,0.01963,0.04948,False
1086,ITGAV,5,0.06667,0.08181,0.0,0.04257,0.04944,False
1087,MME,5,0.06667,0.06515,0.00443,0.05431,0.04944,False
1088,DCAF4L1,4,0.05,0.10913,0.00367,0.02415,0.04943,False
1089,KCNIP2,6,0.08333,0.08439,0.00016,0.03298,0.04939,False
1090,ICOSLG,5,0.06667,0.04927,0.0,0.07023,0.04936,False
1091,MED23,3,0.03333,0.07452,0.0001,0.06275,0.04934,False
1092,MAP3K14,5,0.06667,0.05097,0.0006,0.06784,0.04916,False
1093,SBF1,5,0.06667,0.10788,0.00516,0.01635,0.04912,False
1094,NRSN1,3,0.03333,0.11686,0.03694,0.00442,0.04899,False
1095,EZH2,4,0.05,0.05846,0.0161,0.05888,0.04887,False
1096,PLD2,4,0.05,0.0723,0.00304,0.0544,0.04884,False
1097,NUP98,5,0.06667,0.08018,0.0271,0.02657,0.04878,False
1098,PDYN,6,0.08333,0.09515,0.00277,0.0205,0.04877,False
1099,TRRAP,4,0.05,0.07942,0.02733,0.03402,0.0487,False
1100,GART,4,0.05,0.08238,0.00256,0.04547,0.04864,False
1101,CD274,5,0.06667,0.04997,0.00055,0.06723,0.04863,False
1102,CD247,5,0.06667,0.05915,0.00018,0.0595,0.04861,False
1103,ANO6,1,0.0,0.03561,0.0,0.10796,0.04847,False
1104,ADGRL3,3,0.03333,0.0581,0.0,0.07411,0.04837,False
1105,POLR2A,4,0.05,0.08773,0.0,0.04145,0.04833,False
1106,GRIN2D,6,0.08333,0.09325,0.0,0.02227,0.04827,False
1107,TICAM1,5,0.06667,0.05491,1e-05,0.06176,0.04809,False
1108,ARAP1,5,0.06667,0.07273,0.01726,0.03658,0.04807,False
1109,FUT1,4,0.05,0.07781,0.0,0.04915,0.04805,False
1110,NUP153,5,0.06667,0.0816,0.00643,0.03503,0.04803,False
1111,ANK1,5,0.06667,0.08024,0.00847,0.03505,0.04803,False
1112,TINF2,4,0.05,0.08662,0.01657,0.03207,0.04802,False
1113,ACAN,2,0.01667,0.06092,0.0,0.07779,0.048,False
1114,COL2A1,2,0.01667,0.05576,0.02082,0.07012,0.04793,False
1115,L3MBTL3,4,0.05,0.11339,0.01073,0.01192,0.04784,False
1116,MRPS9,2,0.01667,0.04947,0.11628,0.02068,0.04784,False
1117,TERF1,4,0.05,0.08765,0.01332,0.03253,0.04784,False
1118,ESPL1,5,0.06667,0.10349,0.00191,0.0182,0.0478,False
1119,ATM,4,0.05,0.07825,0.00074,0.04758,0.04777,False
1120,CCL19,6,0.08333,0.06908,0.00048,0.04118,0.04773,False
1121,ELAVL1,4,0.05,0.07185,0.04637,0.02678,0.0477,False
1122,RSAD2,4,0.05,0.06576,0.00559,0.05499,0.04759,False
1123,CBFB,5,0.06667,0.0732,0.00474,0.04187,0.04756,False
1124,ATG12,4,0.05,0.06355,0.0,0.0599,0.04753,False
1125,H3-5,4,0.05,0.08251,0.00877,0.03847,0.04747,False
1126,CCN4,4,0.05,0.11414,0.00367,0.01386,0.04733,False
1127,NDUFB8,10,0.15,0.06052,0.0,0.01894,0.04728,False
1128,LGALS3,3,0.03333,0.04901,0.0332,0.05963,0.04721,False
1129,ADGRL1,3,0.03333,0.05531,0.0,0.07252,0.04698,False
1130,PKM,4,0.05,0.09449,0.01568,0.02274,0.04694,False
1131,IFIT1,4,0.05,0.05337,0.0,0.0666,0.04682,False
1132,KRR1,7,0.1,0.08699,0.00428,0.01386,0.0468,False
1133,PPARA,5,0.06667,0.08817,0.01175,0.02267,0.04674,False
1134,SRSF1,4,0.05,0.09498,0.01545,0.02169,0.04668,False
1135,MPHOSPH8,2,0.01667,0.04808,0.00914,0.07972,0.04665,False
1136,CYP2C9,4,0.05,0.08,0.01706,0.0335,0.04664,False
1137,MASP1,4,0.05,0.04801,0.0,0.07069,0.04664,False
1138,TRIM72,2,0.01667,0.04886,0.02175,0.07128,0.04646,False
1139,SYNJ1,4,0.05,0.07109,0.01018,0.04449,0.04643,False
1140,GLDC,4,0.05,0.08575,0.01656,0.02806,0.04636,False
1141,IFT52,1,0.0,0.04384,0.0,0.09476,0.04632,False
1142,SHTN1,3,0.03333,0.13143,0.00358,0.00307,0.04622,False
1143,DHCR7,4,0.05,0.0767,0.03538,0.02427,0.04608,False
1144,KCNH6,5,0.06667,0.08681,0.01776,0.01846,0.04606,False
1145,NIP7,6,0.08333,0.09315,0.00718,0.01194,0.04606,False
1146,NUDT2,3,0.03333,0.07287,0.0057,0.05139,0.04599,False
1147,H3-4,4,0.05,0.08114,0.01083,0.03416,0.04597,False
1148,CDKAL1,4,0.05,0.07607,0.0354,0.02445,0.04596,False
1149,CYTH4,1,0.0,0.02578,0.0,0.10912,0.04593,False
1150,NFE2L2,4,0.05,0.07965,0.00928,0.03609,0.04588,False
1151,IFT46,1,0.0,0.04336,0.0,0.09385,0.04586,False
1152,MT-ND4,9,0.13333,0.06437,0.0,0.01856,0.04581,False
1153,LDB1,4,0.05,0.08793,0.01805,0.02366,0.04577,False
1154,NISCH,5,0.06667,0.0875,0.01128,0.02062,0.04572,False
1155,CDC73,4,0.05,0.07815,0.00057,0.04186,0.04571,False
1156,CLEC7A,5,0.06667,0.06061,0.00363,0.04784,0.04565,False
1157,PDCD1,5,0.06667,0.05139,0.0018,0.05669,0.04562,False
1158,CHEK1,4,0.05,0.07907,0.01415,0.033,0.0456,False
1159,RNF41,3,0.03333,0.05518,0.00042,0.06833,0.04555,False
1160,PRKAB2,4,0.05,0.08866,0.02384,0.01866,0.04539,False
1161,GABRA1,5,0.06667,0.0746,8e-05,0.03698,0.04534,False
1162,SCN1B,6,0.08333,0.07987,0.00041,0.02506,0.04532,False
1163,MMP2,3,0.03333,0.04921,0.00614,0.0695,0.04531,False
1164,TAB2,5,0.06667,0.05407,0.0,0.05441,0.04527,False
1165,ANK3,5,0.06667,0.07655,0.01731,0.02503,0.04519,False
1166,SMG6,4,0.05,0.07749,0.00386,0.03902,0.04518,False
1167,RTCB,1,0.0,0.04259,0.0,0.09241,0.04512,False
1168,RTRAF,1,0.0,0.04259,0.0,0.09241,0.04512,False
1169,DDX1,1,0.0,0.04259,0.0,0.09241,0.04512,False
1170,IFT74,1,0.0,0.04257,0.0,0.09239,0.04511,False
1171,MTHFD1L,4,0.05,0.07575,0.01682,0.03286,0.04509,False
1172,C2orf49,1,0.0,0.04254,0.0,0.09232,0.04507,False
1173,TNPO1,4,0.05,0.0895,0.00877,0.02555,0.04505,False
1174,KCNMA1,3,0.03333,0.04265,0.00304,0.07605,0.04502,False
1175,ANO5,1,0.0,0.03268,0.0,0.1005,0.04498,False
1176,COPG2,6,0.08333,0.09191,0.0,0.0139,0.04494,False
1177,SPHK2,5,0.06667,0.06769,1e-05,0.04171,0.04491,False
1178,SMURF1,4,0.05,0.07166,0.00476,0.04273,0.04491,False
1179,GABARAP,4,0.05,0.0664,0.00929,0.04438,0.04481,False
1180,CD3E,5,0.06667,0.06288,0.0,0.04552,0.0448,False
1181,SUPT4H1,4,0.05,0.07662,0.0,0.04086,0.04479,False
1182,MT-ND2,10,0.15,0.05823,0.0,0.0137,0.04476,False
1183,LEO1,4,0.05,0.0765,0.0,0.04088,0.04476,False
1184,TET2,3,0.03333,0.05339,0.00098,0.06715,0.04471,False
1185,NDUFB3,10,0.15,0.05887,0.0,0.01287,0.04466,False
1186,DNAJC6,3,0.03333,0.05619,0.02165,0.05252,0.04457,False
1187,RAMP2,1,0.0,0.02998,0.0,0.10153,0.04453,False
1188,CYC1,7,0.1,0.06288,0.0,0.03019,0.04443,False
1189,PIK3C2B,6,0.08333,0.0762,0.00045,0.02542,0.04435,False
1190,MET,4,0.05,0.07623,0.01329,0.03224,0.04431,False
1191,TTC30A,1,0.0,0.04167,0.0,0.0907,0.04424,False
1192,KCNJ2,6,0.08333,0.08054,0.0,0.02156,0.04421,False
1193,APOE,4,0.05,0.06558,0.01953,0.03724,0.04411,False
1194,SF3A2,5,0.06667,0.08316,0.00077,0.02571,0.0441,False
1195,RAB35,3,0.03333,0.06233,0.00643,0.05451,0.04407,False
1196,SHMT2,4,0.05,0.08124,0.00154,0.0339,0.04404,False
1197,UQCR10,8,0.11667,0.05724,0.00479,0.02387,0.04399,False
1198,EPS15,5,0.06667,0.07885,0.00383,0.02727,0.04396,False
1199,MAOA,4,0.05,0.08273,0.00289,0.03147,0.04391,False
1200,ZBTB8OS,1,0.0,0.04125,0.0,0.08991,0.04384,False
1201,CYCS,4,0.05,0.07373,0.02321,0.02735,0.04383,False
1202,DVL1,3,0.03333,0.06561,0.02424,0.0408,0.04381,False
1203,FYCO1,2,0.01667,0.06777,0.02333,0.04658,0.0438,False
1204,CARD11,5,0.06667,0.05855,0.00136,0.0452,0.04366,False
1205,PLCB1,4,0.05,0.056,0.01446,0.04702,0.04365,False
1206,TYROBP,4,0.05,0.05515,0.00045,0.05573,0.04364,False
1207,KCNIP3,5,0.06667,0.07527,0.00385,0.02927,0.0436,False
1208,SP7,3,0.03333,0.05859,0.01589,0.05081,0.04354,False
1209,RPL7A,5,0.06667,0.07562,0.0,0.03058,0.04339,False
1210,MTMR2,4,0.05,0.09969,0.00753,0.01274,0.04337,False
1211,GRAP2,4,0.05,0.05056,0.01085,0.05265,0.04327,False
1212,TSLP,5,0.06667,0.0412,8e-05,0.05967,0.04326,False
1213,RPL8,5,0.06667,0.07586,0.00024,0.02952,0.04314,False
1214,DTNBP1,3,0.03333,0.05841,0.06636,0.02097,0.04313,False
1215,YWHAZ,4,0.05,0.06927,0.02315,0.0292,0.04313,False
1216,RPL4,5,0.06667,0.07556,0.00056,0.02943,0.04308,False
1217,EVI5,4,0.05,0.10579,0.00664,0.0072,0.04308,False
1218,KCNS3,6,0.08333,0.0723,0.0,0.02522,0.04302,False
1219,AP4M1,5,0.06667,0.07799,0.0152,0.01869,0.04298,False
1220,LTB,5,0.06667,0.04771,6e-05,0.05319,0.04294,False
1221,FASN,4,0.05,0.07531,0.02788,0.02042,0.04282,False
1222,TTC30B,1,0.0,0.0401,0.0,0.08776,0.04275,False
1223,KLRB1,4,0.05,0.0739,0.02114,0.02528,0.04275,False
1224,MT-CYB,4,0.05,0.06069,0.05047,0.01977,0.04272,False
1225,IL27RA,5,0.06667,0.03965,0.0,0.05918,0.04261,False
1226,TH,4,0.05,0.07982,0.01443,0.02355,0.04258,False
1227,CLTA,5,0.06667,0.0748,0.0,0.02894,0.04257,False
1228,NDUFB5,9,0.13333,0.05441,0.0,0.01767,0.04251,False
1229,CSTB,3,0.03333,0.05391,0.02163,0.04857,0.0425,False
1230,NFKBIL1,4,0.05,0.06401,0.05558,0.01338,0.0425,False
1231,NCF1,4,0.05,0.06093,0.0,0.04769,0.04247,False
1232,PRPF19,5,0.06667,0.07671,0.01292,0.01948,0.04241,False
1233,CYP2C19,4,0.05,0.06825,0.01318,0.03357,0.04236,False
1234,NFKBIB,5,0.06667,0.06126,0.0,0.03954,0.04222,False
1235,CD48,4,0.05,0.05225,0.00075,0.05356,0.04207,False
1236,ARFGAP2,6,0.08333,0.08343,0.0,0.01279,0.04201,False
1237,KCNC2,6,0.08333,0.07,1e-05,0.0243,0.04201,False
1238,SELP,4,0.05,0.04697,6e-05,0.05804,0.04192,False
1239,CXCR5,5,0.06667,0.04959,0.00419,0.04631,0.04192,False
1240,SREBF1,4,0.05,0.08298,0.00256,0.02573,0.04191,False
1241,UMPS,3,0.03333,0.06844,0.01406,0.03876,0.04191,False
1242,FDXR,3,0.03333,0.05863,0.01644,0.04552,0.04181,False
1243,AXIN1,4,0.05,0.06764,0.00079,0.03962,0.04181,False
1244,GMPR,4,0.05,0.06614,0.00383,0.03912,0.0418,False
1245,AXIN2,4,0.05,0.06786,0.0,0.0398,0.04179,False
1246,MPHOSPH10,7,0.1,0.07904,0.00057,0.00839,0.04176,False
1247,BID,4,0.05,0.06853,0.00298,0.03704,0.04162,False
1248,SLC17A7,4,0.05,0.07316,0.01442,0.02648,0.0416,False
1249,TYMS,4,0.05,0.07932,0.01291,0.02204,0.04159,False
1250,COL5A2,4,0.05,0.07321,0.00364,0.03251,0.04157,False
1251,MLLT1,3,0.03333,0.05942,0.0,0.05348,0.04154,False
1252,PLA2G4A,4,0.05,0.06631,0.00563,0.03719,0.04153,False
1253,CCL11,5,0.06667,0.05094,0.0,0.04624,0.04147,False
1254,CCL17,5,0.06667,0.05381,0.00017,0.04356,0.04142,False
1255,COL5A1,4,0.05,0.07351,0.00301,0.03217,0.04141,False
1256,RORA,4,0.05,0.06926,0.01348,0.02968,0.04136,False
1257,PF4,5,0.06667,0.05694,0.00286,0.03914,0.04135,False
1258,ALDH7A1,5,0.06667,0.08417,0.0,0.01739,0.04134,False
1259,IGHV3-16,3,0.03333,0.0571,0.01498,0.04631,0.04133,False
1260,ATP13A2,3,0.03333,0.05454,0.0194,0.04585,0.04129,False
1261,STAM,4,0.05,0.0649,3e-05,0.04087,0.04128,False
1262,ARFGAP3,6,0.08333,0.08102,0.00037,0.01246,0.04124,False
1263,CAMP,4,0.05,0.06358,0.01781,0.03173,0.04124,False
1264,MC1R,2,0.01667,0.04583,0.0,0.07136,0.04123,False
1265,BIRC5,5,0.06667,0.09175,0.0,0.01052,0.04121,False
1266,RAB5A,2,0.01667,0.04268,0.08983,0.0225,0.04115,False
1267,MAN2B1,1,0.0,0.03909,0.0,0.084,0.04113,False
1268,BMP2,3,0.03333,0.04845,0.03803,0.03985,0.04109,False
1269,VASP,2,0.01667,0.04158,0.00612,0.07106,0.04107,False
1270,EFTUD2,5,0.06667,0.07862,0.0,0.02122,0.04101,False
1271,IL22RA1,5,0.06667,0.04227,9e-05,0.05217,0.04096,False
1272,RPS2,5,0.06667,0.0737,0.00603,0.02166,0.0409,False
1273,ALOX12,4,0.05,0.06445,0.00605,0.03673,0.0409,False
1274,MALT1,5,0.06667,0.05694,0.00024,0.03918,0.04084,False
1275,DHFR2,4,0.05,0.08096,0.00043,0.02557,0.04082,False
1276,TXN2,2,0.01667,0.04218,0.04935,0.04496,0.04076,False
1277,SNRPN,4,0.05,0.06391,0.02503,0.02592,0.04075,False
1278,DNAJC5,3,0.03333,0.07843,0.02199,0.0222,0.0407,False
1279,CD63,2,0.01667,0.04523,0.01077,0.06398,0.04062,False
1280,POMC,3,0.03333,0.06853,0.00989,0.0374,0.04062,False
1281,ARF5,4,0.05,0.05289,0.00068,0.04872,0.04055,False
1282,LGALS9,4,0.05,0.04859,0.0015,0.05169,0.04047,False
1283,RAP1A,3,0.03333,0.04879,0.00163,0.05857,0.04046,False
1284,SOS1,3,0.03333,0.04172,7e-05,0.06541,0.04043,False
1285,PDE4C,4,0.05,0.0936,0.00359,0.01178,0.04042,False
1286,COL1A1,4,0.05,0.0839,0.0,0.022,0.04037,False
1287,GLS2,3,0.03333,0.05361,0.02342,0.04119,0.04018,False
1288,CCNE1,5,0.06667,0.06715,0.0,0.02859,0.04015,False
1289,RPLP0,3,0.03333,0.04064,0.07066,0.02512,0.04012,False
1290,STX5,4,0.05,0.07337,0.03676,0.00889,0.03997,False
1291,TPI1,4,0.05,0.06319,0.0382,0.01676,0.03996,False
1292,RPS5,5,0.06667,0.06616,0.0128,0.02144,0.03991,False
1293,CCNE2,5,0.06667,0.06647,5e-05,0.0284,0.03989,False
1294,RPS15,5,0.06667,0.07399,0.0,0.02172,0.0398,False
1295,SCARB2,4,0.05,0.05965,0.00866,0.03615,0.03978,False
1296,PPIF,4,0.05,0.06753,0.02433,0.02035,0.03975,False
1297,RBBP6,4,0.05,0.09094,0.0108,0.00794,0.03972,False
1298,NDUFS6,9,0.13333,0.052,0.0,0.01167,0.03968,False
1299,HMGB1,4,0.05,0.05093,0.00165,0.04731,0.03967,False
1300,LASP1,1,0.0,0.03283,0.0,0.08506,0.03962,False
1301,KCNH8,2,0.01667,0.12364,0.0,0.0,0.03959,False
1302,C5orf30,2,0.01667,0.12364,0.0,0.0,0.03959,False
1303,COMP,2,0.01667,0.04463,0.02546,0.05316,0.03959,False
1304,GRHL2,2,0.01667,0.12364,0.0,0.0,0.03959,False
1305,NAGPA,2,0.01667,0.12364,0.0,0.0,0.03959,False
1306,GRIN3B,5,0.06667,0.07747,0.0,0.01802,0.03955,False
1307,PXN,4,0.05,0.06219,0.00257,0.03671,0.03952,False
1308,TCF7L2,4,0.05,0.06737,0.0047,0.03102,0.03951,False
1309,SREBF2,4,0.05,0.0766,0.00593,0.02227,0.03946,False
1310,CHPT1,3,0.03333,0.05256,0.02772,0.03739,0.0394,False
1311,ADK,5,0.06667,0.07593,0.0,0.01868,0.03932,False
1312,SLC26A8,3,0.03333,0.10969,0.00359,0.00198,0.03932,False
1313,YWHAE,4,0.05,0.06927,0.01983,0.02014,0.03929,False
1314,UBA1,2,0.01667,0.05601,0.0,0.05693,0.03923,False
1315,CDIPT,5,0.06667,0.07149,0.0,0.02197,0.03914,False
1316,ATP6V0A2,5,0.06667,0.07747,0.01327,0.00901,0.03905,False
1317,RAD51,3,0.03333,0.06438,0.00027,0.04196,0.03905,False
1318,PLCB2,4,0.05,0.05805,0.0,0.04033,0.03903,False
1319,DCK,5,0.06667,0.07504,0.0,0.01847,0.03898,False
1320,GZMB,4,0.05,0.04475,0.0,0.05144,0.03893,False
1321,KCNS1,5,0.06667,0.07214,0.00188,0.01961,0.03888,False
1322,SCN2A,5,0.06667,0.06861,0.0,0.02363,0.03885,False
1323,AK3,5,0.06667,0.0747,0.0,0.0184,0.03885,False
1324,PLA2G6,3,0.03333,0.05518,0.01533,0.04057,0.03882,False
1325,ATG3,3,0.03333,0.05745,0.01316,0.03985,0.03882,False
1326,PDCD1LG2,4,0.05,0.03794,0.0,0.05694,0.03881,False
1327,CAD,3,0.03333,0.06904,0.0,0.03712,0.0387,False
1328,HBEGF,4,0.05,0.06157,0.00359,0.03412,0.03863,False
1329,DRD2,4,0.05,0.07351,0.01282,0.01847,0.03858,False
1330,PTS,4,0.05,0.05323,0.0006,0.04279,0.03857,False
1331,DEFB103A,3,0.03333,0.04167,0.0352,0.03996,0.03853,False
1332,CD36,4,0.05,0.06074,0.0,0.0366,0.03853,False
1333,EHMT2,3,0.03333,0.04714,0.0,0.05535,0.03852,False
1334,TYRP1,2,0.01667,0.04171,0.0,0.06715,0.03852,False
1335,PDGFRB,4,0.05,0.05917,0.02152,0.02552,0.03849,False
1336,SPP1,4,0.05,0.05887,0.0028,0.03646,0.03848,False
1337,ANK2,4,0.05,0.06371,0.00903,0.02869,0.03846,False
1338,PHRF1,2,0.01667,0.02177,0.0,0.08402,0.03844,False
1339,PPARG,4,0.05,0.06687,8e-05,0.03105,0.03844,False
1340,SIN3B,3,0.03333,0.06894,0.00455,0.03381,0.03843,False
1341,RIPK2,4,0.05,0.04706,0.0,0.04793,0.03839,False
1342,MFN1,3,0.03333,0.05787,0.02313,0.03255,0.03838,False
1343,PLCD1,3,0.03333,0.04563,0.01615,0.0469,0.03833,False
1344,UTP20,6,0.08333,0.06826,0.01672,0.00566,0.0383,False
1345,SMYD3,1,0.0,0.03997,0.0,0.07517,0.0383,False
1346,KCNE3,5,0.06667,0.06546,0.0,0.02476,0.0383,False
1347,PICALM,5,0.06667,0.07384,0.00381,0.01533,0.03828,False
1348,TYR,2,0.01667,0.04121,0.0,0.06667,0.0382,False
1349,GNB3,4,0.05,0.06234,0.0,0.03418,0.03816,False
1350,KCNE2,5,0.06667,0.06445,0.0,0.02507,0.03811,False
1351,MRC1,3,0.03333,0.05501,0.04657,0.0208,0.03809,False
1352,PHTF1,3,0.03333,0.08009,0.00278,0.02412,0.03803,False
1353,GPAM,3,0.03333,0.05435,0.02046,0.03611,0.03803,False
1354,IL1RAP,4,0.05,0.05055,0.0,0.04386,0.03802,False
1355,TNFRSF8,4,0.05,0.03888,0.0,0.05371,0.03796,False
1356,LRP5,2,0.01667,0.0431,0.00486,0.0614,0.03789,False
1357,NRP2,2,0.01667,0.05077,0.0,0.05758,0.03788,False
1358,NBR1,2,0.01667,0.05239,0.00042,0.05594,0.03788,False
1359,LPL,3,0.03333,0.0543,0.00836,0.04251,0.03784,False
1360,RXRB,4,0.05,0.06839,0.0,0.02807,0.03784,False
1361,GNB4,4,0.05,0.06152,0.0,0.03395,0.03784,False
1362,PLPP5,3,0.03333,0.05389,0.00542,0.04448,0.03782,False
1363,SGSH,1,0.0,0.03556,0.0,0.07754,0.03781,False
1364,NDUFA13,8,0.11667,0.04826,0.0,0.01659,0.03778,False
1365,CD55,3,0.03333,0.03924,0.0,0.06001,0.03778,False
1366,WDR12,5,0.06667,0.07819,0.00243,0.01062,0.03766,False
1367,GNB2,4,0.05,0.06093,0.0,0.03377,0.0376,False
1368,GLDN,4,0.05,0.08537,0.00185,0.01158,0.03754,False
1369,KLRD1,4,0.05,0.05185,0.00444,0.03876,0.03751,False
1370,GTPBP4,5,0.06667,0.0793,0.00037,0.01041,0.03751,False
1371,KAT2B,4,0.05,0.0623,0.0011,0.03165,0.03749,False
1372,ARCN1,5,0.06667,0.07874,0.0,0.01105,0.03749,False
1373,COPE,5,0.06667,0.07869,0.0,0.01104,0.03747,False
1374,PTGES,4,0.05,0.05879,0.0,0.0352,0.03746,False
1375,SULT1E1,3,0.03333,0.05712,0.02252,0.03086,0.03744,False
1376,ALDH18A1,3,0.03333,0.06306,0.01048,0.03265,0.03744,False
1377,PES1,5,0.06667,0.07845,0.00127,0.01029,0.03739,False
1378,AMFR,2,0.01667,0.05622,0.01383,0.0435,0.03736,False
1379,SOX2,4,0.05,0.06137,0.00171,0.03172,0.03735,False
1380,WAS,4,0.05,0.0592,0.0042,0.03188,0.03726,False
1381,PIK3C3,5,0.06667,0.0666,0.0,0.02072,0.03723,False
1382,FGF2,4,0.05,0.04915,0.00142,0.04191,0.0372,False
1383,NT5C1A,3,0.03333,0.05093,0.00371,0.04601,0.03712,False
1384,ITGA6,4,0.05,0.07234,0.00122,0.02181,0.03708,False
1385,SLC24A4,2,0.01667,0.0379,0.0,0.06615,0.03702,False
1386,CEP57,3,0.03333,0.08375,0.00518,0.01664,0.03698,False
1387,NT5C,3,0.03333,0.05196,0.0,0.04682,0.03698,False
1388,SLC29A2,1,0.0,0.03727,0.0,0.07356,0.03693,False
1389,CFLAR,4,0.05,0.04513,0.0,0.0454,0.03693,False
1390,SCN1A,5,0.06667,0.06005,0.00693,0.02137,0.03688,False
1391,COPZ2,5,0.06667,0.07694,0.0,0.01081,0.03687,False
1392,INS,4,0.05,0.05587,0.00674,0.03213,0.03685,False
1393,PLPP3,3,0.03333,0.06113,0.01237,0.0315,0.03684,False
1394,NT5C2,3,0.03333,0.05166,0.0,0.04659,0.0368,False
1395,FOXA1,4,0.05,0.05779,0.0,0.03415,0.03679,False
1396,BGLAP,3,0.03333,0.05087,0.0181,0.03681,0.03676,False
1397,PPL,2,0.01667,0.04061,0.01023,0.05723,0.03676,False
1398,MUS81,3,0.03333,0.06494,0.0,0.03507,0.03676,False
1399,PLPP4,3,0.03333,0.05391,0.0,0.04449,0.03675,False
1400,CPSF6,3,0.03333,0.05946,0.0335,0.02051,0.03672,False
1401,TNIP2,4,0.05,0.04317,0.0,0.04639,0.03668,False
1402,SLC29A1,1,0.0,0.03699,0.0,0.07308,0.03667,False
1403,TNFRSF6B,3,0.03333,0.04025,0.0,0.05593,0.03665,False
1404,BCAR1,4,0.05,0.06536,0.0012,0.02646,0.03661,False
1405,PIK3C2G,5,0.06667,0.06251,0.00046,0.02219,0.03661,False
1406,FUT3,3,0.03333,0.05704,0.0,0.0413,0.03657,False
1407,F2,3,0.03333,0.06027,0.00487,0.03563,0.03653,False
1408,PPP2CA,3,0.03333,0.05737,0.02127,0.02859,0.03647,False
1409,NIBAN3,3,0.03333,0.03026,0.0,0.06384,0.03642,False
1410,LAG3,4,0.05,0.03883,0.0,0.04929,0.0364,False
1411,B3GALT1,3,0.03333,0.05792,0.0,0.04004,0.03639,False
1412,DPYSL2,3,0.03333,0.05104,0.01795,0.03562,0.03637,False
1413,EZR,3,0.03333,0.04625,0.01396,0.04193,0.03634,False
1414,KCNJ3,4,0.05,0.04951,0.03269,0.02123,0.03632,False
1415,DDC,4,0.05,0.07613,0.00098,0.01635,0.03626,False
1416,CD3D,4,0.05,0.04751,0.00066,0.04094,0.03622,False
1417,IGF1R,4,0.05,0.05231,0.0,0.03705,0.03616,False
1418,B4GALT1,3,0.03333,0.05637,0.0,0.04062,0.03613,False
1419,HSP90B1,3,0.03333,0.0572,0.01093,0.03354,0.03609,False
1420,B3GALT2,3,0.03333,0.05727,0.0,0.03973,0.03609,False
1421,CDS2,3,0.03333,0.05108,0.0,0.04504,0.03609,False
1422,ITGA3,4,0.05,0.06233,0.0,0.02824,0.03608,False
1423,KCNJ5,4,0.05,0.05914,0.0258,0.01608,0.03603,False
1424,HPS5,3,0.03333,0.06117,0.00617,0.03261,0.036,False
1425,ATXN3,3,0.03333,0.05935,0.00157,0.03657,0.03592,False
1426,B4GALT4,3,0.03333,0.0559,0.0,0.04036,0.0359,False
1427,LUM,3,0.03333,0.04546,0.00846,0.04441,0.03587,False
1428,SMARCA4,3,0.03333,0.04906,0.00288,0.04444,0.03585,False
1429,HPS3,3,0.03333,0.06421,0.0,0.03298,0.0358,False
1430,FADS1,3,0.03333,0.06357,0.0,0.03351,0.0358,False
1431,MECP2,2,0.01667,0.04068,0.00069,0.05988,0.0358,False
1432,CD46,3,0.03333,0.03667,0.0,0.05652,0.03578,False
1433,NR1H4,4,0.05,0.05457,0.01415,0.02574,0.03571,False
1434,KCNJ12,5,0.06667,0.06533,0.0,0.01741,0.03569,False
1435,KCNJ4,5,0.06667,0.06527,0.0,0.01741,0.03567,False
1436,ITGA2,4,0.05,0.06123,0.0,0.02789,0.03563,False
1437,BATF3,4,0.05,0.04069,0.00012,0.04533,0.0356,False
1438,MX1,3,0.03333,0.04204,0.0,0.0514,0.0356,False
1439,RANBP1,4,0.05,0.06728,0.00395,0.02024,0.03556,False
1440,AGPAT2,3,0.03333,0.04805,0.0,0.04608,0.03554,False
1441,AGPAT3,3,0.03333,0.04969,0.0,0.04454,0.0355,False
1442,B4GALT3,3,0.03333,0.05511,0.0,0.03984,0.03548,False
1443,PLOD3,2,0.01667,0.04135,0.0,0.05879,0.03548,False
1444,AGPAT1,3,0.03333,0.04721,0.00215,0.04534,0.03546,False
1445,OTOA,1,0.0,0.02712,0.0,0.07804,0.03545,False
1446,WRN,3,0.03333,0.06068,0.00128,0.03415,0.03541,False
1447,GNA15,4,0.05,0.04649,0.0032,0.03804,0.0354,False
1448,CTSD,3,0.03333,0.07026,0.01677,0.01702,0.03539,False
1449,PLAAT3,3,0.03333,0.05878,0.01014,0.03054,0.03535,False
1450,HACD2,3,0.03333,0.06306,0.0,0.03264,0.03534,False
