rank,protein,degree,degree_norm,pagerank_norm,betweenness_norm,rwr_norm,composite_score,is_seed_gene
1,TP53,52,0.85,0.95195,1.0,0.66236,0.84491,True
2,FAU,38,0.61667,0.66933,0.28551,1.0,0.7004,False
3,TNF,61,1.0,0.74003,0.17933,0.73155,0.66392,True
4,STAT3,54,0.88333,0.69502,0.37192,0.66396,0.64778,True
5,RAB7A,25,0.4,0.96994,0.10006,0.46322,0.53312,True
6,IL6,49,0.8,0.54163,0.09994,0.58063,0.5057,True
7,JAK2,43,0.7,0.54979,0.1697,0.53817,0.49224,True
8,STAG1,25,0.4,0.87452,0.13212,0.38977,0.4852,True
9,TRMT10B,24,0.38333,1.0,0.11484,0.29235,0.48279,True
10,PLK1,30,0.48333,0.6757,0.24724,0.45163,0.48273,True
11,IL10,48,0.78333,0.49716,0.05778,0.56308,0.47528,True
12,AHI1,25,0.4,0.93117,0.15535,0.29832,0.47483,True
13,MYC,33,0.53333,0.60763,0.30457,0.42281,0.47119,True
14,SMPD1,26,0.41667,0.91275,0.10623,0.32313,0.47067,True
15,KIF1A,25,0.4,0.92883,0.14765,0.27397,0.46407,True
16,IL1B,42,0.68333,0.52623,0.1107,0.50935,0.46078,True
17,XPO1,29,0.46667,0.60993,0.34004,0.38683,0.45637,True
18,HNRNPA1,26,0.41667,0.81779,0.07218,0.36625,0.45046,True
19,MAPK14,33,0.53333,0.66583,0.1151,0.41616,0.44842,True
20,PTPRC,36,0.58333,0.54121,0.17124,0.46173,0.44572,True
21,FTO,25,0.4,0.8288,0.08482,0.31754,0.43674,True
22,ALDH1A1,25,0.4,0.90168,0.0374,0.27472,0.43414,True
23,FOS,34,0.55,0.55182,0.15734,0.44006,0.43353,True
24,PRDX6,25,0.4,0.88805,0.06555,0.26503,0.43228,True
25,MED1,30,0.48333,0.75143,0.08792,0.32871,0.43056,True
26,REV3L,25,0.4,0.8878,0.03605,0.27587,0.43011,True
27,CTH,26,0.41667,0.82828,0.0705,0.29484,0.42828,True
28,IFNG,42,0.68333,0.46358,0.14578,0.44532,0.42659,False
29,CD19,36,0.58333,0.5025,0.06088,0.50234,0.42624,True
30,SMAD3,33,0.53333,0.62919,0.05401,0.41868,0.4261,True
31,TTN,25,0.4,0.8105,0.03545,0.31388,0.4201,True
32,SRC,31,0.5,0.46227,0.40998,0.35354,0.41942,False
33,LRP1,27,0.43333,0.61471,0.16974,0.38795,0.41914,True
34,RUNX1,32,0.51667,0.53757,0.05289,0.48216,0.4181,True
35,SYT1,26,0.41667,0.7304,0.04283,0.36493,0.41791,True
36,HSPA8,26,0.41667,0.67157,0.17361,0.33935,0.41746,True
37,PAPOLA,25,0.4,0.77099,0.06298,0.32224,0.41668,True
38,CD44,30,0.48333,0.5955,0.13217,0.39591,0.41616,True
39,AIRE,25,0.4,0.73195,0.07837,0.34102,0.41462,True
40,ACTA2,25,0.4,0.76409,0.0843,0.31007,0.41461,True
41,PIK3R1,35,0.56667,0.5127,0.0694,0.46143,0.41419,True
42,ATXN2,26,0.41667,0.67873,0.10804,0.35999,0.41372,True
43,INTS4,25,0.4,0.82192,0.03365,0.28652,0.41359,True
44,DNMT3A,26,0.41667,0.60503,0.05392,0.45153,0.41283,True
45,PIK3CB,33,0.53333,0.52781,0.1262,0.42634,0.4128,True
46,ACACA,26,0.41667,0.72978,0.12163,0.29893,0.41038,True
47,SLC39A11,19,0.3,0.85764,0.0323,0.28863,0.40977,True
48,F10,25,0.4,0.73081,0.07735,0.32683,0.4091,True
49,GSK3B,29,0.46667,0.61888,0.10182,0.37939,0.40882,True
50,ELANE,27,0.43333,0.66356,0.09618,0.35266,0.40674,True
51,TLR4,34,0.55,0.53701,0.05204,0.43569,0.4065,True
52,RBPJ,27,0.43333,0.62753,0.06125,0.40087,0.40581,True
53,RAD51B,25,0.4,0.71381,0.03313,0.35614,0.40542,True
54,JAK1,39,0.63333,0.43918,0.01118,0.49598,0.40258,True
55,PLXNA2,25,0.4,0.68887,0.10305,0.32945,0.40258,True
56,PI4KB,29,0.46667,0.49686,0.13138,0.44865,0.40236,True
57,CALR,27,0.43333,0.58231,0.08189,0.41789,0.40233,True
58,CDK12,25,0.4,0.55364,0.19731,0.39058,0.40226,True
59,PFKFB3,25,0.4,0.77474,0.08723,0.26297,0.40191,True
60,OTUD3,25,0.4,0.56512,0.29602,0.32018,0.4008,True
61,CHCHD6,22,0.35,0.781,0.09051,0.27384,0.40075,True
62,TERT,27,0.43333,0.61416,0.14837,0.34681,0.4003,True
63,ITGB1,29,0.46667,0.60218,0.04488,0.40018,0.39969,True
64,MTOR,27,0.43333,0.65184,0.08354,0.3488,0.39934,True
65,B4GALT2,25,0.4,0.62952,0.1505,0.34109,0.39834,True
66,SQLE,26,0.41667,0.71383,0.07268,0.30308,0.39726,True
67,PARK7,26,0.41667,0.5991,0.14888,0.35689,0.39692,True
68,KAT8,25,0.4,0.68963,0.06032,0.33501,0.39621,True
69,ADGRL2,25,0.4,0.55694,0.12941,0.40752,0.39559,True
70,NPAS2,25,0.4,0.74023,0.07163,0.28207,0.39512,True
71,KEAP1,27,0.43333,0.65363,0.09571,0.328,0.39503,True
72,SYK,32,0.51667,0.49078,0.03189,0.46769,0.3948,True
73,HSD17B12,25,0.4,0.69708,0.05344,0.32845,0.39477,True
74,DLGAP1,25,0.4,0.58283,0.09708,0.39731,0.39332,True
75,SHMT1,27,0.43333,0.70228,0.05467,0.30364,0.39289,True
76,ATXN1,26,0.41667,0.61566,0.11411,0.34846,0.39198,True
77,ENO4,25,0.4,0.75072,0.03716,0.2826,0.39156,True
78,ITPR3,29,0.46667,0.51904,0.13568,0.39547,0.39126,True
79,IKZF1,25,0.4,0.50303,0.05351,0.48345,0.39082,True
80,AFF1,26,0.41667,0.64594,0.04988,0.3544,0.3903,True
81,VPS28,26,0.41667,0.73698,0.02333,0.2913,0.39021,True
82,FAAH,25,0.4,0.71736,0.10634,0.26772,0.39018,True
83,GTF2I,25,0.4,0.62388,0.14774,0.32367,0.39,True
84,GLS,25,0.4,0.73623,0.06591,0.27411,0.38999,True
85,PPT1,20,0.31667,0.80438,0.03354,0.2689,0.38964,True
86,CDKN2A,29,0.46667,0.4882,0.12529,0.42305,0.38959,True
87,COL4A2,27,0.43333,0.6161,0.04999,0.36754,0.38847,True
88,TRAPPC5,25,0.4,0.69184,0.07796,0.29909,0.38782,True
89,PDHB,25,0.4,0.74797,0.02237,0.27728,0.38591,True
90,TGFBR2,27,0.43333,0.53925,0.09934,0.39594,0.38523,True
91,TNFRSF1A,35,0.56667,0.44785,0.03649,0.45239,0.38499,True
92,SF3B1,28,0.45,0.6041,0.03887,0.36695,0.38494,True
93,PRKN,27,0.43333,0.61348,0.08063,0.34158,0.38472,True
94,ATRIP,25,0.4,0.66922,0.09109,0.30203,0.3847,True
95,HMGCR,26,0.41667,0.68013,0.06638,0.2996,0.38467,True
96,CLTC,28,0.45,0.55505,0.0965,0.37393,0.38419,True
97,UBE2L3,25,0.4,0.6324,0.07223,0.33932,0.38293,True
98,DPP4,25,0.4,0.61587,0.10011,0.3346,0.38189,True
99,PTGS2,28,0.45,0.50647,0.22434,0.33407,0.38123,True
100,DDX39B,26,0.41667,0.61692,0.03521,0.35784,0.37986,True
101,LEF1,29,0.46667,0.5557,0.04329,0.38304,0.37943,True
102,SNX3,19,0.3,0.75848,0.02931,0.28866,0.37943,True
103,WDHD1,25,0.4,0.69878,0.05228,0.28352,0.37932,True
104,HLA-DRB1,26,0.41667,0.59566,0.04965,0.36581,0.37916,True
105,ING3,25,0.4,0.62709,0.02642,0.35375,0.37723,True
106,RMI2,25,0.4,0.65985,0.09035,0.28728,0.37657,True
107,ATP1A1,25,0.4,0.65293,0.06256,0.30827,0.37628,True
108,CD47,25,0.4,0.59159,0.07502,0.3528,0.37596,True
109,PSAP,24,0.38333,0.60889,0.15399,0.29906,0.37564,True
110,GPD2,28,0.45,0.60635,0.09596,0.30477,0.37527,True
111,LAMTOR3,25,0.4,0.6795,0.04968,0.28847,0.37475,True
112,KCNH2,28,0.45,0.43813,0.13169,0.42562,0.37424,True
113,SUPT6H,26,0.41667,0.62411,0.03278,0.33696,0.37423,True
114,NADSYN1,27,0.43333,0.59937,0.10045,0.31187,0.37406,True
115,PPIA,25,0.4,0.5443,0.21995,0.30159,0.37284,True
116,NOS1,28,0.45,0.50342,0.10289,0.37929,0.37185,True
117,AP2M1,29,0.46667,0.53344,0.04965,0.37502,0.37122,True
118,PLEC,25,0.4,0.63245,0.05288,0.31593,0.37089,True
119,KCNA1,26,0.41667,0.42488,0.08677,0.4672,0.37084,True
120,PHGDH,25,0.4,0.57657,0.20714,0.27474,0.37055,True
121,DLD,25,0.4,0.67355,0.049,0.28155,0.37041,True
122,AURKA,25,0.4,0.58311,0.09141,0.33461,0.37033,True
123,MC2R,24,0.38333,0.63759,0.03736,0.3256,0.37021,True
124,TGFBR1,26,0.41667,0.57145,0.05382,0.35833,0.37011,True
125,NOD2,28,0.45,0.45207,0.10556,0.41403,0.36915,True
126,CDK1,29,0.46667,0.53073,0.03693,0.37818,0.36897,True
127,FUT2,25,0.4,0.58134,0.0862,0.33443,0.36869,True
128,MCM10,25,0.4,0.66974,0.03732,0.28603,0.3685,True
129,DHODH,25,0.4,0.64118,0.08096,0.28403,0.36796,True
130,COG6,25,0.4,0.68618,0.0272,0.27539,0.36768,True
131,PRKCB,28,0.45,0.46996,0.15768,0.36407,0.36745,True
132,IFIH1,29,0.46667,0.50012,0.03512,0.40108,0.36744,True
133,DHFR,26,0.41667,0.63253,0.05263,0.29896,0.36742,True
134,MED13,25,0.4,0.68848,0.01299,0.28011,0.36718,True
135,TRAF3,34,0.55,0.43847,0.01259,0.42983,0.367,True
136,CSNK1A1,25,0.4,0.51218,0.19753,0.32516,0.36697,True
137,SCD,25,0.4,0.61108,0.05137,0.32383,0.36694,True
138,AARS2,25,0.4,0.66661,0.06166,0.26783,0.36606,True
139,SLC18A2,25,0.4,0.6067,0.07071,0.30972,0.36455,True
140,CD40,34,0.55,0.40611,0.03014,0.44017,0.36442,True
141,SLC6A3,25,0.4,0.57167,0.11553,0.31335,0.36428,True
142,AURKB,25,0.4,0.56694,0.03829,0.36133,0.36421,True
143,AP3B1,25,0.4,0.54492,0.10549,0.33926,0.36332,True
144,PIKFYVE,25,0.4,0.45051,0.02956,0.46262,0.36298,True
145,SNRPE,29,0.46667,0.51158,0.04891,0.37056,0.36295,True
146,NCF2,25,0.4,0.52967,0.11613,0.34471,0.36278,True
147,ATG16L1,25,0.4,0.57844,0.0981,0.31174,0.36226,True
148,TOP2A,25,0.4,0.58539,0.05751,0.32861,0.36214,True
149,TNFAIP3,30,0.48333,0.41894,0.02742,0.45165,0.36174,True
150,COG8,25,0.4,0.67014,0.02184,0.2725,0.36079,True
151,PAF1,25,0.4,0.60375,0.04517,0.31579,0.36069,True
152,AP2S1,29,0.46667,0.52521,0.01107,0.37364,0.36055,True
153,CD2,28,0.45,0.44829,0.0255,0.4374,0.36018,True
154,TARS2,25,0.4,0.67595,0.02075,0.2664,0.36017,True
155,GAL,25,0.4,0.62324,0.03393,0.30333,0.35992,True
156,GGPS1,25,0.4,0.63761,0.05712,0.27765,0.35988,True
157,TYK2,35,0.56667,0.38701,0.02432,0.43971,0.35987,True
158,GUCY1A2,25,0.4,0.58034,0.04856,0.33103,0.35967,True
159,KCNA2,26,0.41667,0.40584,0.03647,0.47778,0.35877,True
160,RSL24D1,29,0.46667,0.52727,0.02667,0.35754,0.35865,True
161,ESR1,28,0.45,0.45772,0.09548,0.3844,0.35845,True
162,WRAP53,25,0.4,0.58665,0.10324,0.29019,0.35821,True
163,CD226,25,0.4,0.51,0.09433,0.36079,0.35814,True
164,CYP24A1,23,0.36667,0.6319,0.14475,0.23999,0.35752,True
165,ENG,25,0.4,0.54347,0.1144,0.31849,0.35739,True
166,NMNAT2,26,0.41667,0.57996,0.07061,0.30356,0.35686,True
167,ERBB3,27,0.43333,0.49645,0.05867,0.37385,0.35652,True
168,KCNQ1,28,0.45,0.44564,0.05831,0.41024,0.35644,True
169,AGPAT4,26,0.41667,0.59434,0.06387,0.29309,0.35616,True
170,PPAT,25,0.4,0.60906,0.06718,0.28563,0.35612,True
171,THOC2,25,0.4,0.53021,0.09708,0.33526,0.35582,True
172,SEC13,26,0.41667,0.61037,0.02485,0.29697,0.35452,True
173,NFKB1,31,0.5,0.43062,0.03684,0.40787,0.35431,True
174,PLD4,25,0.4,0.59944,0.05643,0.29416,0.35408,True
175,CCL2,32,0.51667,0.43156,0.05185,0.39058,0.35404,True
176,ITGAM,29,0.46667,0.45576,0.09057,0.36535,0.35272,True
177,CREB3L3,25,0.4,0.60221,0.05075,0.29109,0.3527,True
178,IFNAR1,30,0.48333,0.47194,0.06188,0.3607,0.3527,True
179,ARHGEF7,25,0.4,0.57983,0.02929,0.32233,0.35262,True
180,ITGB4,26,0.41667,0.50629,0.08609,0.34357,0.35186,True
181,IKBKB,31,0.5,0.4449,0.01956,0.39843,0.35183,True
182,TCF7,26,0.41667,0.50608,0.06513,0.35538,0.35173,True
183,SCARB1,26,0.41667,0.50504,0.10814,0.32848,0.35061,True
184,POSTN,25,0.4,0.52913,0.07601,0.33261,0.35035,True
185,TRPV1,26,0.41667,0.4814,0.11668,0.34194,0.34994,True
186,CIITA,25,0.4,0.52831,0.14061,0.293,0.34916,True
187,FSCN1,22,0.35,0.49395,0.13964,0.34364,0.34889,True
188,SNRPD3,28,0.45,0.49013,0.07357,0.34152,0.34879,True
189,ATG5,26,0.41667,0.54485,0.03767,0.32865,0.34852,True
190,PTGS1,27,0.43333,0.54992,0.06011,0.30397,0.34839,True
191,GRIN2B,27,0.43333,0.48653,0.03853,0.3698,0.34809,True
192,IMPDH2,26,0.41667,0.57977,0.04997,0.28818,0.34729,True
193,CDKN1B,28,0.45,0.45247,0.05444,0.37654,0.34592,True
194,GNG4,26,0.41667,0.50217,0.07136,0.33837,0.34585,True
195,SLC6A4,25,0.4,0.57623,0.04883,0.29413,0.34558,True
196,SNRPD2,27,0.43333,0.49295,0.05755,0.34124,0.34383,True
197,ATP4A,25,0.4,0.49636,0.10315,0.325,0.34329,True
198,IL13,34,0.55,0.35934,0.05324,0.40591,0.34302,True
199,NCOA2,27,0.43333,0.5064,0.03261,0.3416,0.34301,True
200,RIOK2,26,0.41667,0.43881,0.10497,0.3651,0.34292,True
201,KIF18B,25,0.4,0.57683,0.03186,0.29342,0.34212,True
202,KCND2,25,0.4,0.42539,0.05036,0.4123,0.34199,True
203,PTPN1,25,0.4,0.44185,0.15303,0.33703,0.34112,True
204,MS4A1,28,0.45,0.44363,0.03169,0.38302,0.34098,True
205,BAK1,25,0.4,0.54133,0.07648,0.29488,0.3409,True
206,NFATC1,26,0.41667,0.49988,0.06991,0.32376,0.33976,True
207,CEP120,18,0.28333,0.65703,0.02533,0.27062,0.33939,True
208,ALOX5,25,0.4,0.58762,0.02146,0.28222,0.33936,True
209,USP8,25,0.4,0.51193,0.06638,0.32059,0.33906,True
210,BTK,28,0.45,0.41282,0.07287,0.3803,0.33902,True
211,ROR2,17,0.26667,0.5798,0.02698,0.34088,0.33865,True
212,CD4,33,0.53333,0.38006,0.09663,0.3538,0.33717,False
213,BCL2L11,25,0.4,0.52434,0.05407,0.30941,0.33641,True
214,TNFSF11,26,0.41667,0.46118,0.11114,0.32312,0.33617,True
215,NR5A2,25,0.4,0.55891,0.04473,0.28432,0.33613,True
216,SNRPC,25,0.4,0.49288,0.0436,0.34135,0.33606,True
217,NOC3L,25,0.4,0.53282,0.05445,0.30034,0.33586,True
218,KCNAB1,24,0.38333,0.33183,0.01704,0.50093,0.33578,False
219,CTLA4,30,0.48333,0.40535,0.03548,0.38254,0.33509,True
220,ELMO1,25,0.4,0.544,0.02115,0.3053,0.33429,True
221,CDKN1A,28,0.45,0.44292,0.03376,0.36319,0.33424,True
222,DHX15,25,0.4,0.47682,0.09806,0.31849,0.33413,True
223,ITGA4,26,0.41667,0.4685,0.01376,0.36599,0.3339,True
224,EOMES,27,0.43333,0.46796,0.08332,0.31904,0.33371,True
225,PPARD,25,0.4,0.5214,0.09496,0.27956,0.33326,True
226,KCNQ2,26,0.41667,0.41814,0.01204,0.40539,0.33224,True
227,PLRG1,25,0.4,0.50049,0.05096,0.31936,0.33212,True
228,PIP5K1A,25,0.4,0.42539,0.05425,0.38166,0.33205,True
229,FKBP1A,25,0.4,0.49275,0.0342,0.33428,0.33166,True
230,GABBR2,26,0.41667,0.44885,0.04186,0.35822,0.3309,True
231,DGKQ,25,0.4,0.48626,0.14344,0.27462,0.33068,True
232,EP300,27,0.43333,0.43737,0.13175,0.30552,0.32949,False
233,IMPDH1,25,0.4,0.55422,0.02667,0.27874,0.32916,True
234,EPS15L1,25,0.4,0.47428,0.05914,0.32681,0.32849,True
235,GRIN2A,26,0.41667,0.44304,0.04145,0.35553,0.32814,True
236,MAF,25,0.4,0.43178,0.15117,0.3087,0.32781,True
237,GABBR1,25,0.4,0.4351,0.10258,0.33318,0.32766,True
238,PRPS2,21,0.33333,0.61126,0.03059,0.25072,0.32725,True
239,RGS4,24,0.38333,0.41243,0.19352,0.30648,0.3272,True
240,RYR1,25,0.4,0.46083,0.01904,0.35492,0.32628,True
241,CDC25B,25,0.4,0.46798,0.06423,0.32292,0.32626,True
242,COPB1,26,0.41667,0.46335,0.0149,0.34711,0.32598,True
243,AP3D1,25,0.4,0.51352,0.03029,0.30239,0.32595,True
244,EEF2,26,0.41667,0.46141,0.04002,0.33402,0.32583,True
245,SSPN,18,0.28333,0.60242,0.05561,0.26036,0.32547,True
246,IL2RA,32,0.51667,0.33394,0.03612,0.40067,0.32514,True
247,GRIN3A,25,0.4,0.48221,0.03628,0.32342,0.32512,True
248,ITGB7,25,0.4,0.46754,0.02619,0.34102,0.32485,True
249,NR3C1,26,0.41667,0.45907,0.03916,0.3323,0.32436,True
250,C5,25,0.4,0.48006,0.07588,0.30001,0.3242,True
251,PGR,26,0.41667,0.40324,0.12334,0.33095,0.32397,True
252,SMG7,22,0.35,0.49957,0.08661,0.29718,0.3237,True
253,CFH,26,0.41667,0.47987,0.02163,0.32215,0.32354,True
254,CSF2,31,0.5,0.37257,0.01791,0.38027,0.32345,True
255,KCND3,25,0.4,0.36704,0.04184,0.41371,0.32328,True
256,TPH2,23,0.36667,0.51545,0.06986,0.28089,0.32192,True
257,AXL,26,0.41667,0.3688,0.18039,0.31934,0.32099,True
258,KCNAB2,23,0.36667,0.32033,0.01528,0.47626,0.32085,False
259,MIF,22,0.35,0.39941,0.28202,0.26215,0.32048,True
260,STAT4,29,0.46667,0.32769,0.11791,0.36732,0.32045,True
261,NACA2,25,0.4,0.4667,0.07234,0.30235,0.3203,True
262,C4A,26,0.41667,0.44086,0.03015,0.34068,0.32003,True
263,SKP2,25,0.4,0.42848,0.08165,0.32546,0.31879,True
264,STAM2,25,0.4,0.47735,0.04881,0.30223,0.31875,True
265,COPB2,25,0.4,0.44499,0.0523,0.32571,0.31796,True
266,BTF3,25,0.4,0.49467,0.01192,0.30621,0.31796,True
267,KCNQ5,25,0.4,0.40459,0.0596,0.35152,0.31633,True
268,LSM6,25,0.4,0.47101,0.02884,0.3112,0.31599,True
269,NOS2,25,0.4,0.41783,0.08613,0.32242,0.31542,True
270,CCL21,28,0.45,0.41999,0.01544,0.33924,0.31532,True
271,COPG1,25,0.4,0.40201,0.12904,0.31005,0.31493,True
272,KCNA5,23,0.36667,0.32241,0.17233,0.36741,0.31478,True
273,PTGER3,25,0.4,0.43193,0.10085,0.30007,0.31477,True
274,RIPK1,29,0.46667,0.38569,0.00586,0.36492,0.3146,True
275,COPA,25,0.4,0.435,0.06024,0.32014,0.3146,True
276,IL6R,30,0.48333,0.33746,0.06123,0.36721,0.31451,True
277,GATA3,27,0.43333,0.388,0.05573,0.3482,0.31442,True
278,TRAF1,28,0.45,0.3738,0.05404,0.35277,0.31392,True
279,HDAC7,25,0.4,0.45789,0.06168,0.29747,0.31382,True
280,NRIP1,25,0.4,0.46103,0.0316,0.31119,0.31354,True
281,MDN1,25,0.4,0.46561,0.0876,0.27224,0.31249,True
282,IRF1,26,0.41667,0.38394,0.11544,0.31913,0.31246,True
283,PDGFRA,25,0.4,0.41774,0.05766,0.3298,0.31229,True
284,PRKCD,25,0.4,0.41193,0.07373,0.32538,0.31221,True
285,ESR2,25,0.4,0.42773,0.05735,0.31954,0.31163,True
286,RPS10,26,0.41667,0.46207,0.00789,0.31066,0.31143,True
287,RUNX3,25,0.4,0.39768,0.07018,0.33661,0.31115,True
288,ATP6V1A,25,0.4,0.44314,0.04015,0.31459,0.31108,True
289,PDE3A,26,0.41667,0.44975,0.0238,0.31053,0.31087,True
290,PDE4B,25,0.4,0.44036,0.07155,0.29743,0.31052,True
291,ATP6V1B2,25,0.4,0.4479,0.03079,0.31399,0.31043,True
292,KIT,27,0.43333,0.38892,0.02605,0.3529,0.3104,True
293,CD22,26,0.41667,0.39604,0.04774,0.34012,0.3099,True
294,TNPO3,21,0.33333,0.47567,0.12372,0.26269,0.30939,True
295,TSPO,19,0.3,0.53644,0.02738,0.27953,0.30924,True
296,PPAN,25,0.4,0.48525,0.01509,0.2826,0.3075,True
297,ATP6V1C1,25,0.4,0.44143,0.02655,0.31354,0.30747,True
298,OAS1,25,0.4,0.46063,0.01066,0.30476,0.30699,True
299,SOCS1,27,0.43333,0.3948,0.03618,0.33216,0.30693,True
300,IL1R1,27,0.43333,0.39359,0.01314,0.34499,0.30645,True
301,USP18,25,0.4,0.44413,0.0384,0.30143,0.30642,True
302,NDUFS8,35,0.56667,0.26462,0.0293,0.38867,0.30628,True
303,C1QB,25,0.4,0.41073,0.0553,0.3191,0.30596,True
304,RRP15,25,0.4,0.46489,0.01352,0.29604,0.30578,True
305,RPLP1,25,0.4,0.44015,0.02103,0.31266,0.30568,True
306,IRAK1,27,0.43333,0.3845,0.01077,0.35098,0.30535,True
307,PDE2A,25,0.4,0.47211,0.0086,0.29128,0.3053,True
308,KCNQ3,25,0.4,0.35034,0.04181,0.37619,0.30513,True
309,BMS1,30,0.48333,0.38789,0.01786,0.32146,0.30495,True
310,PTPN22,25,0.4,0.34225,0.06422,0.36928,0.30477,True
311,TLR7,27,0.43333,0.3304,0.0601,0.36619,0.30431,True
312,BCL10,26,0.41667,0.37952,0.06879,0.32413,0.30356,True
313,BATF,25,0.4,0.3381,0.14219,0.32393,0.30324,True
314,GRIN2C,25,0.4,0.41975,0.02467,0.32096,0.3032,True
315,CBLB,25,0.4,0.39187,0.03938,0.33623,0.30312,True
316,PDCD5,25,0.4,0.41472,0.13335,0.26241,0.30293,True
317,SUOX,19,0.3,0.54735,0.03802,0.24404,0.30222,True
318,CYP27B1,23,0.36667,0.46326,0.2406,0.17139,0.30209,False
319,GRIN1,25,0.4,0.40207,0.00904,0.34168,0.30202,True
320,CDK4,25,0.4,0.41349,0.01381,0.3283,0.30171,True
321,JAK3,29,0.46667,0.32687,0.00261,0.37989,0.30155,True
322,PDE4D,25,0.4,0.43023,0.01859,0.31056,0.30148,True
323,KCNAB3,20,0.31667,0.28628,0.08513,0.43129,0.30136,False
324,FDX2,25,0.4,0.44902,0.04529,0.27775,0.30098,True
325,C1QA,25,0.4,0.41232,0.01251,0.32716,0.30071,True
326,TNFSF13B,26,0.41667,0.32409,0.10358,0.34289,0.30045,True
327,CDKN1C,25,0.4,0.39527,0.04084,0.32412,0.30019,True
328,LZTFL1,13,0.2,0.58756,0.02153,0.25564,0.30005,True
329,MICB,21,0.33333,0.4365,0.03123,0.31975,0.29911,True
330,CCR1,28,0.45,0.37708,0.00873,0.33213,0.29862,True
331,FCGR2B,25,0.4,0.37492,0.04642,0.33386,0.29861,True
332,PDE4A,25,0.4,0.409,0.02948,0.31402,0.2985,True
333,C4B,25,0.4,0.40701,0.01436,0.32419,0.29844,True
334,CD40LG,28,0.45,0.33366,0.01137,0.36719,0.29839,True
335,NUP160,25,0.4,0.43783,0.0205,0.29263,0.29787,True
336,IL23R,29,0.46667,0.29458,0.04748,0.36885,0.29697,True
337,SAT1,18,0.28333,0.53482,0.03595,0.24729,0.29669,True
338,RIPOR2,17,0.26667,0.46625,0.09064,0.2813,0.29646,True
339,NDUFA8,34,0.55,0.25097,0.02683,0.38062,0.29638,True
340,NUP205,25,0.4,0.436,0.01162,0.29482,0.29631,True
341,IL7R,29,0.46667,0.3141,0.02009,0.36519,0.29607,True
342,NUP93,25,0.4,0.4412,0.00197,0.29438,0.29579,True
343,RASGRP1,22,0.35,0.40872,0.08842,0.29368,0.29559,True
344,TNFRSF14,27,0.43333,0.36049,0.01489,0.3409,0.29544,True
345,C1S,25,0.4,0.38935,0.04238,0.3144,0.29532,True
346,CCL20,25,0.4,0.3643,0.07735,0.31491,0.29498,True
347,FLT3,26,0.41667,0.3676,0.0317,0.33083,0.29491,True
348,NDUFB9,35,0.56667,0.2439,0.00328,0.38816,0.29468,True
349,NOC4L,29,0.46667,0.37137,0.01531,0.31357,0.29422,True
350,PPP1R15B,13,0.2,0.45821,0.04277,0.33698,0.29396,True
351,B3GALT5,19,0.3,0.46728,0.02516,0.29626,0.29391,True
352,IL2RB,27,0.43333,0.31696,0.05695,0.34956,0.29382,True
353,REL,26,0.41667,0.35413,0.05282,0.32706,0.29377,True
354,IKBKE,25,0.4,0.38267,0.01905,0.32739,0.2932,True
355,IL6ST,27,0.43333,0.34568,0.01159,0.34786,0.29278,True
356,NFKBIA,25,0.4,0.37129,0.02975,0.32977,0.29276,True
357,NDUFS2,33,0.53333,0.25467,0.02894,0.37285,0.29269,True
358,FASLG,25,0.4,0.37481,0.02597,0.32769,0.29233,True
359,CD80,27,0.43333,0.33774,0.00439,0.35734,0.29227,True
360,CR2,25,0.4,0.33596,0.09892,0.31861,0.29208,True
361,TLR1,25,0.4,0.35226,0.09511,0.30675,0.29206,True
362,DGKB,22,0.35,0.40034,0.15389,0.2519,0.29155,True
363,MLN,19,0.3,0.5155,0.01766,0.24971,0.29058,True
364,FCGR2A,25,0.4,0.35524,0.06002,0.31966,0.29046,True
365,NR1H2,22,0.35,0.42716,0.07525,0.27071,0.29044,True
366,CDKN2B,25,0.4,0.36959,0.07262,0.29774,0.28961,True
367,CCR6,26,0.41667,0.37454,0.02074,0.31545,0.28942,True
368,ETS1,25,0.4,0.36319,0.04006,0.31981,0.2889,True
369,PTGER4,23,0.36667,0.37231,0.09225,0.29594,0.28872,True
370,BLOC1S5,16,0.25,0.50427,0.04946,0.25655,0.28846,True
371,PRDM1,25,0.4,0.32781,0.0922,0.31881,0.28837,True
372,GFI1,21,0.33333,0.4195,0.05177,0.29153,0.28824,True
373,LTV1,25,0.4,0.39157,0.00923,0.31041,0.28796,True
374,IRF8,25,0.4,0.29316,0.1837,0.2942,0.28766,True
375,FAS,25,0.4,0.36037,0.03843,0.31865,0.28732,True
376,GABRB1,22,0.35,0.39893,0.02654,0.31375,0.2873,True
377,IRF7,26,0.41667,0.34197,0.01706,0.33809,0.28683,True
378,DCLRE1B,19,0.3,0.47315,0.04515,0.25745,0.28609,True
379,ELMO2,21,0.33333,0.44992,0.04214,0.26463,0.28602,True
380,CD5,25,0.4,0.34907,0.01225,0.33882,0.28576,True
381,CD86,27,0.43333,0.32114,0.00733,0.35104,0.28567,True
382,TESPA1,17,0.26667,0.43802,0.05767,0.29236,0.28527,True
383,KALRN,20,0.31667,0.4348,0.0676,0.26804,0.28527,True
384,TRAPPC11,19,0.3,0.51233,0.00368,0.24352,0.28467,True
385,CARD9,25,0.4,0.35594,0.03133,0.31791,0.28432,True
386,IMP3,26,0.41667,0.36788,0.03996,0.29471,0.28401,True
387,TRAF6,27,0.43333,0.34215,0.04414,0.30726,0.28401,False
