rank,protein,degree,degree_norm,pagerank_norm,betweenness_norm,rwr_norm,composite_score,is_seed_gene
1529,MALT1,1,0.0,0.01759,0.0,0.03843,0.01873,False
1530,PDE5A,1,0.0,0.01866,0.0,0.0372,0.01862,False
1531,MTOR,1,0.0,0.02161,0.0,0.03465,0.01861,False
1532,MSX1,1,0.0,0.02345,0.0,0.03308,0.01861,False
1533,MAPK9,1,0.0,0.02194,0.0,0.03428,0.01858,False
1534,TCL1A,1,0.0,0.0192,0.0,0.03642,0.01851,False
1535,TNFSF12,1,0.0,0.01879,0.0,0.03662,0.01845,False
1536,VAV3,1,0.0,0.01983,0.0,0.03558,0.0184,False
1537,IL31,1,0.0,0.01751,0.0,0.03757,0.0184,False
1538,OSM,1,0.0,0.01751,0.0,0.03757,0.0184,False
1539,EHMT2,1,0.0,0.0175,0.0,0.03756,0.0184,False
1540,VAV2,1,0.0,0.01983,0.0,0.03558,0.0184,False
1541,PTGER2,1,0.0,0.01799,0.0,0.03713,0.01839,False
1542,IL31RA,1,0.0,0.01741,0.0,0.03749,0.01835,False
1543,ETS2,1,0.0,0.01839,0.0,0.0365,0.01829,False
1544,IL26,1,0.0,0.02166,0.0,0.03361,0.01826,False
1545,IGLL5,1,0.0,0.01842,0.0,0.03635,0.01825,False
1546,KLRG1,1,0.0,0.02041,0.0,0.03465,0.01825,False
1547,CBFA2T2,1,0.0,0.01942,0.0,0.03548,0.01824,False
1548,LTB,1,0.0,0.01123,0.0,0.04234,0.01819,False
1549,ATP1A2,1,0.0,0.02309,0.0,0.03214,0.01818,False
1550,CD1C,1,0.0,0.01673,0.0,0.03758,0.01817,False
1551,RUNX1T1,1,0.0,0.01736,0.0,0.03703,0.01817,False
1552,FLT3LG,1,0.0,0.01684,0.0,0.03741,0.01815,False
1553,ZFHX3,1,0.0,0.01753,0.0,0.03684,0.01815,False
1554,ATP1A4,1,0.0,0.02302,0.0,0.0321,0.01814,False
1555,ATP1A3,1,0.0,0.02295,0.0,0.03206,0.0181,False
1556,GATA2,1,0.0,0.01721,0.0,0.03692,0.01809,False
1557,NEUROG2,1,0.0,0.0224,0.0,0.03244,0.01807,False
1558,ERVW-1,1,0.0,0.01776,0.0,0.03631,0.01804,False
1559,ATF7,1,0.0,0.02092,0.0,0.03362,0.01804,False
1560,SIX3,1,0.0,0.02225,0.0,0.03236,0.018,False
1561,COL4A5,1,0.0,0.02569,0.0,0.02936,0.01799,False
1562,HIF1A,1,0.0,0.01934,0.0,0.03481,0.01799,False
1563,GNG2,1,0.0,0.01773,0.0,0.03622,0.01799,False
1564,NKX6-2,1,0.0,0.02569,0.0,0.02936,0.01799,False
1565,CCDC65,1,0.0,0.05985,0.0,0.0,0.01796,False
1566,NKX6-1,1,0.0,0.02561,0.0,0.02932,0.01795,False
1567,EBI3,1,0.0,0.01078,0.0,0.04173,0.01784,False
1568,PDE3B,1,0.0,0.01805,0.0,0.03551,0.01784,False
1569,ISL2,1,0.0,0.02328,0.0,0.03089,0.0178,False
1570,TLR10,1,0.0,0.01787,0.0,0.03546,0.01777,False
1571,KITLG,1,0.0,0.01607,0.0,0.03682,0.01771,False
1572,TLR8,1,0.0,0.01765,0.0,0.03541,0.01769,False
1573,DYNLT1,1,0.0,0.05882,0.0,0.0,0.01765,False
1574,IL3RA,1,0.0,0.01441,0.0,0.03796,0.01761,False
1575,GAS8,1,0.0,0.05859,0.0,0.0,0.01758,False
1576,IL18BP,1,0.0,0.01802,0.0,0.0346,0.01752,False
1577,RUNX2,1,0.0,0.0164,0.0,0.03599,0.01752,False
1578,TCF3,1,0.0,0.01802,0.0,0.0345,0.01748,False
1579,SIGIRR,1,0.0,0.01792,0.0,0.03452,0.01746,False
1580,IL5RA,1,0.0,0.01413,0.0,0.03774,0.01745,False
1581,CD1E,1,0.0,0.0154,0.0,0.03654,0.01741,False
1582,BATF,1,0.0,0.01399,0.0,0.03766,0.01738,False
1583,HPRT1,1,0.0,0.01719,0.0,0.03489,0.01737,False
1584,CD1D,1,0.0,0.0153,0.0,0.03646,0.01735,False
1585,GUK1,1,0.0,0.01634,0.0,0.03547,0.01732,False
1586,CCDC122,1,0.0,0.01794,0.0,0.03386,0.01723,False
1587,IL22RA2,1,0.0,0.01965,0.0,0.03233,0.01721,False
1588,SRF,1,0.0,0.01636,0.0,0.03502,0.01717,False
1589,MAPK11,1,0.0,0.01485,0.0,0.03628,0.01715,False
1590,POPDC2,1,0.0,0.02257,0.0,0.02957,0.01712,False
1591,CTF1,1,0.0,0.01511,0.0,0.03572,0.01704,False
1592,PIK3CA,1,0.0,0.01486,0.0,0.03588,0.01702,False
1593,IL17C,1,0.0,0.01012,0.0,0.03981,0.01697,False
1594,PDCD1LG2,1,0.0,0.01273,0.0,0.03754,0.01696,False
1595,TNFRSF21,1,0.0,0.01712,0.0,0.03329,0.01679,False
1596,LGALS9,1,0.0,0.01242,0.0,0.03728,0.01677,False
1597,IL33,1,0.0,0.01663,0.0,0.03362,0.01676,False
1598,PXK,1,0.0,0.01403,0.0,0.03587,0.01676,False
